T,D,L,Ly,G,Gy,Gz,A,Ay,Az,M,My,Mz,P,R,H
 34778, 655, , , -1.15, 6.19, -1.40, 0.02, 0.02, 0.95, 0.31, 0.06, -0.73, 1.10, -1.19, -322.60,*75
 34835, 681, , , -0.41, 4.04, 0.99, 0.02, 0.01, 0.97, 0.31, 0.05, -0.73, 0.78, -0.90, -323.50,*75
 34891, 662, , , -1.37, 4.27, 0.33, 0.04, 0.01, 0.97, 0.31, 0.05, -0.74, 0.62, -2.38, -323.06,*75
 34949, 668, , , -5.12, 1.77, -0.77, 0.03, -0.01, 0.96, 0.31, 0.06, -0.74, -0.80, -1.85, -321.30,*75
 35006, 667, , , -7.48, 0.40, -2.56, 0.02, -0.01, 0.98, 0.31, 0.06, -0.75, -0.65, -1.40, -321.92,*75
 35062, 654, , , -3.15, -3.39, -3.21, 0.02, 0.02, 0.96, 0.31, 0.05, -0.74, 1.22, -1.12, -323.23,*75
 35121, 659, , , -3.47, -0.41, -3.14, 0.04, 0.02, 0.96, 0.31, 0.05, -0.74, 1.14, -2.14, -325.52,*75
 35251, 683, , , -4.56, -2.45, 2.84, 0.02, -0.02, 0.95, 0., 0.05, -0.74, -1.23, -1.08, -324.99,*75
 35382, 682, , , -7.65, -6.11, 1.44, 0.01, -0.00, 0.97, 0.30, 0.05, -0.74, -0.14, -0.64, -326.01,*75
 35439, 660,, , -3.45, -10.27, 4.12, 0.02, 0.02, 0.96, 0.30, 0.04, -0.73, 1.46, -1.34, -327.49,*75
 35496, 654, GPGGA,170655, -8.19, -2.49, 8.15, -0.00, -0.00, 0.96, 0.30, 0.04, -0.73, -0.09, 0.14, -326.19,*75
 35554, 647, , , -0.63, 5.49, 5.50, 0.01, 0.02, 0.98, 0.30, 0.04, -0.73, 1.04, -0.30, -326.56,*75
 35610, 654, , , -1.99, 9.56, 4.12, 0.03, 0.03, 0.98, 0.30, 0.04, -0.73, 1.82, -1.56, -328.13,*75
 35667, 653, , , 6.53, -9.68, 3.33, 0.01, 0.03, 0.96, 0.30, 0.04, -0.73, 1.98, -0.61, -327.56,*75
 35725, 684, , , -2.48, -3.14, -1.47, -0.03, 0.06, 0.97, 0.30, 0.04, -0.72, 3.55, 1.95, -326.27,*75
 35781, 656, , , -, -3.14, -1.47, -0.01, 0.05, 0.95, 0.30, 0.04, -0.72, 2.83, 0.65, -327.14,*75
, 674, , , -3.83, -2.36, 5.23, -0.03, 0.07, 0.98, 0.29, 0.05, -0.73, 4.15, 1.93, -323.78,*75
 35896, 662, , , -2.74, 1.30, 6.08, -0.04, 0.07, 0.97, 0.29, 0.04, -0.72, 4.35, 2.36, -325.84,*75
 35952, 661, , , 3.14, -2.93, 7.80, -0.02, 0.05, 0.98, 0.29, 0.05, -0.73, 2.67, 1.31, -324.17,*75
 36009, 679, , , 3.42, 1.98, 5.28, -0.02, 0.04, 0.95, 0.29, 0.05, -0.72, 2.29, 1.24, -325.00,*75
 36067, 669, , , 0.13, -0.33, 5.02, -0.02, 0.04, 0.94, 0.29, 0.05, -0.72, 2.70, 1.45, -323.55,*75
 36124, 673, ,, -4.48, -4.67, -0.01, -0.03, 0.03, 0.95, 0.29, 0.05, -0.73, 1.65, 1.84, -322.76,*75
 36255, 675, , , -1.89, -1.21, 0.34, -0.0, 0.03, 0.95, 0.28, 0.05, -0.73, 1.97, 1.48, -321.50,*75
 36322, 685, , , -1.15, 1.11, 0.02, -0.03, 0.04, 0.96, 0.29, 0.05, -0.73, 2.09, 1.51, -321.81,*75
 36378, 689, , , 0.91, 2.55, 1.97, -0.03, 0.04, 0.95, 0.29, 0.06, -0.72, 2.20, 1.68, -320.70,*75
